"","from","Augur","Digix","Golem"
"2080",5.14135354744064e+47,0,1,0
"2081",5.14744334961532e+47,0,1,0
"2082",5.153291120366e+47,2,0,0
"2083",5.1533228885854e+47,0,0,3
"2084",5.15652793694558e+47,0,1,0
"2085",5.15814644616341e+47,1,0,0
"2086",5.16054170153985e+47,0,1,0
"2087",5.16366910054896e+47,5,0,0
"2088",5.16459763858723e+47,1,0,0
"2089",5.16865881624941e+47,1,0,0
"2090",5.17970478188494e+47,0,1,0
"2091",5.1849372706969e+47,0,1,0
"2092",5.18683820523413e+47,0,0,4
"2093",5.19049171415392e+47,0,0,3
"2094",5.19141019124289e+47,1,0,0
"2095",5.19458517158503e+47,0,34,0
"2096",5.19477693445577e+47,1,0,0
"2097",5.19579633389029e+47,0,0,1
"2098",5.19797585234351e+47,1,0,0
"2099",5.19798150393654e+47,8,0,0
"2100",5.20692179976905e+47,1,0,2
"2101",5.20700775685406e+47,1,0,0
"2102",5.21202511906139e+47,0,1,0
"2103",5.2160437380415e+47,0,16,0
"2104",5.21650302762513e+47,0,0,4
"2105",5.21892273992134e+47,0,2,0
"2106",5.2190354426512e+47,0,0,2
"2107",5.22205826573169e+47,1,0,0
"2108",5.24085206394412e+47,0,0,1
"2109",5.24120198995692e+47,0,1,0
"2110",5.244104060483e+47,1,0,0
"2111",5.24447598329234e+47,0,0,2
"2112",5.24725709419253e+47,4,3,0
"2113",5.24907150801292e+47,0,0,2
"2114",5.24964939664334e+47,6,0,0
"2115",5.25039325981756e+47,0,12,0
"2116",5.25333244839786e+47,0,1,0
"2117",5.25532712355309e+47,1,0,0
"2118",5.25627039134713e+47,0,1,0
"2119",5.26571127803941e+47,0,0,1
"2120",5.26719664291834e+47,0,0,11
"2121",5.27493182842729e+47,0,0,6
"2122",5.27943995816088e+47,0,0,1
"2123",5.28215645240145e+47,0,0,1
"2124",5.285978467532e+47,1,0,10
"2125",5.28891879888686e+47,0,0,1
"2126",5.28896803435293e+47,1,0,0
"2127",5.29207064475478e+47,0,0,4
"2128",5.29529515555529e+47,0,0,31
"2129",5.2977106573954e+47,0,1,0
"2130",5.30399823539274e+47,0,0,3
"2131",5.30445748910145e+47,0,0,2
"2132",5.30473972392542e+47,0,1,0
"2133",5.30526333622938e+47,0,2,0
"2134",5.30713461601188e+47,1,0,0
"2135",5.30720826550992e+47,0,0,1
"2136",5.30814880174693e+47,0,3,0
"2137",5.30975537278397e+47,0,1,0
"2138",5.31518216179665e+47,0,3,0
"2139",5.31975586985477e+47,1,0,0
"2140",5.32162023694038e+47,1,0,0
"2141",5.32247664399104e+47,0,0,1
"2142",5.32345561594735e+47,1,0,0
"2143",5.32694194802396e+47,0,0,1
"2144",5.32792227754696e+47,0,0,1
"2145",5.32792570341814e+47,0,27,0
"2146",5.32964709811794e+47,6,0,0
"2147",5.32991224882926e+47,1,0,0
"2148",5.32996509351378e+47,1,0,0
"2149",5.33006964860494e+47,0,0,5
"2150",5.33213320086148e+47,0,0,1
"2151",5.33855344988426e+47,0,0,1
"2152",5.33918621246466e+47,1,0,0
"2153",5.33947273702698e+47,3,0,0
"2154",5.34031515984708e+47,0,0,2
"2155",5.34101038486613e+47,0,1,0
"2156",5.34438674031503e+47,6,0,0
"2157",5.34928793721426e+47,1,0,0
"2158",5.35148132892308e+47,5,0,0
"2159",5.35351474136262e+47,1,0,0
"2160",5.35402605901488e+47,5,0,0
"2161",5.35467489376622e+47,1,0,0
"2162",5.35694632494562e+47,0,1,0
"2163",5.36075231183689e+47,2,0,0
"2164",5.36331553613597e+47,0,1,0
"2165",5.36686506076571e+47,0,0,1
"2166",5.36843473340874e+47,0,0,1
"2167",5.36921736969054e+47,0,2,0
"2168",5.37222409721576e+47,0,5,0
"2169",5.37483367249219e+47,0,2,1
"2170",5.37793943705645e+47,0,4,0
"2171",5.37912695708413e+47,0,0,1
"2172",5.38191387856251e+47,0,0,2
"2173",5.38554662816141e+47,1,0,0
"2174",5.38555660688117e+47,0,0,3
"2175",5.38592481926036e+47,0,0,2666
"2176",5.3916544959732e+47,1,0,0
"2177",5.40034569338603e+47,0,0,1
"2178",5.40088656754791e+47,0,0,1
"2179",5.40424373553839e+47,0,0,2
"2180",5.40680498619199e+47,0,2,0
"2181",5.40787226619834e+47,0,3,0
"2182",5.4082764553017e+47,0,5,0
"2183",5.4134947968395e+47,0,1,0
"2184",5.41550455098759e+47,0,0,12
"2185",5.41643289531238e+47,0,1,0
"2186",5.41939730287816e+47,0,0,2
"2187",5.4213410906187e+47,0,0,2
"2188",5.42519277273897e+47,0,2,0
"2189",5.42632496781572e+47,2,0,0
"2190",5.42702130053328e+47,0,0,2
"2191",5.42965095937649e+47,0,5,0
"2192",5.43190155336577e+47,0,0,1
"2193",5.4487721695731e+47,0,1,0
"2194",5.45909156530715e+47,0,0,3
"2195",5.45974254531783e+47,2,0,0
"2196",5.46225224237194e+47,0,2,0
"2197",5.46288038332573e+47,0,0,1
"2198",5.46514087882882e+47,1,0,0
"2199",5.46547492047806e+47,0,1,0
"2200",5.46739634674997e+47,0,2,0
"2201",5.47036904939006e+47,0,0,1
"2202",5.47418299054562e+47,1,0,0
"2203",5.47915720224679e+47,0,1,0
"2204",5.4797730255271e+47,1,0,0
"2205",5.48038023187981e+47,1,0,0
"2206",5.48345202359195e+47,0,0,1
"2207",5.4844697940838e+47,0,1,0
"2208",5.48538631035285e+47,0,5,0
"2209",5.48566880669913e+47,1,0,0
"2210",5.48875194593606e+47,0,1,0
"2211",5.49035110534552e+47,1,0,0
"2212",5.49394515033904e+47,0,0,1
"2213",5.49771117267918e+47,0,2,0
"2214",5.50190159248835e+47,0,0,1
"2215",5.50225574374182e+47,0,3,0
"2216",5.50369723065746e+47,0,0,2
"2217",5.50633223038353e+47,0,1,0
"2218",5.51057181837275e+47,0,1,0
"2219",5.5118843821485e+47,0,1,0
"2220",5.51200861310033e+47,0,1,0
"2221",5.51224377588079e+47,0,1,0
"2222",5.51609313107348e+47,0,1,0
"2223",5.51827272505154e+47,8,0,0
"2224",5.52191608920752e+47,0,0,4
"2225",5.52584610383855e+47,0,1,0
"2226",5.52644450409304e+47,0,0,1
"2227",5.53089961696632e+47,0,1,0
"2228",5.53093678673849e+47,0,1,0
"2229",5.53276058493869e+47,0,1,0
"2230",5.53847519244986e+47,0,0,2
"2231",5.53903397386399e+47,0,7,0
"2232",5.5439766964014e+47,0,0,1
"2233",5.54419962429836e+47,0,2,0
"2234",5.54518963366144e+47,0,0,1
"2235",5.54547528940848e+47,34,0,0
"2236",5.54619364652299e+47,0,0,4
"2237",5.55293491691764e+47,0,2,0
"2238",5.55422430643458e+47,1,0,0
"2239",5.55639352904024e+47,2,0,0
"2240",5.55973075666531e+47,0,0,1
"2241",5.56278721296343e+47,3,0,0
"2242",5.56619789676277e+47,0,1,0
"2243",5.5702170526494e+47,0,1,0
"2244",5.59800239999889e+47,0,1,0
"2245",5.59823898058738e+47,0,0,1
"2246",5.60205983792021e+47,0,1,0
"2247",5.60503506030382e+47,1,0,0
"2248",5.61490140350426e+47,3,0,0
"2249",5.61530532030369e+47,0,3,0
"2250",5.61631123643206e+47,0,1,0
"2251",5.61674009335908e+47,1,0,0
"2252",5.61720747761029e+47,0,0,7
"2253",5.61811885495997e+47,0,1,0
"2254",5.61838484858427e+47,0,1,0
"2255",5.63092921410964e+47,6,0,16
"2256",5.6326350949732e+47,0,1,0
"2257",5.63845035401403e+47,1,0,0
"2258",5.63948845137268e+47,0,0,8
"2259",5.64397002652109e+47,1,0,0
"2260",5.64653292665182e+47,0,5,0
"2261",5.65361456951723e+47,0,1,0
"2262",5.65768802566514e+47,0,0,2
"2263",5.6579785262724e+47,0,1,0
"2264",5.66078139959712e+47,2,0,0
"2265",5.66121014045205e+47,0,0,1
"2266",5.66208264688398e+47,0,14,0
"2267",5.6627672733932e+47,2,0,0
"2268",5.6631620916785e+47,0,1,0
"2269",5.66436027378264e+47,1,0,0
"2270",5.67142904959692e+47,0,0,1
"2271",5.67163874010444e+47,0,9,0
"2272",5.67188610593395e+47,0,2,0
"2273",5.68565309946527e+47,0,0,4
"2274",5.68839830148027e+47,0,1,0
"2275",5.69009874688062e+47,1,0,0
"2276",5.6977058609815e+47,8,0,0
"2277",5.69810504799091e+47,0,1,0
"2278",5.70536998133272e+47,0,0,2
"2279",5.70904149547208e+47,0,1,0
"2280",5.70926163682887e+47,2,0,0
"2281",5.70947160191363e+47,0,2,0
"2282",5.71011649704759e+47,0,1,0
"2283",5.71226031063245e+47,0,1,0
"2284",5.71493082754482e+47,0,1,0
"2285",5.72030147883193e+47,0,1,0
"2286",5.72732697257826e+47,1,0,0
"2287",5.73008707723663e+47,0,0,1
"2288",5.73183603723882e+47,1,0,0
"2289",5.7346896445064e+47,0,0,1
"2290",5.7354020921201e+47,0,1,0
"2291",5.73639332751705e+47,0,1,0
"2292",5.73663189010046e+47,1,0,0
"2293",5.74243054514969e+47,1,0,0
"2294",5.74571129684154e+47,0,0,1
"2295",5.74821746527735e+47,1,0,0
"2296",5.74843417281179e+47,1,0,0
"2297",5.74887007330026e+47,5,0,0
"2298",5.75054617498566e+47,0,0,1
"2299",5.75138666663572e+47,3,0,0
"2300",5.75328524720553e+47,31,0,0
"2301",5.75470156958889e+47,1,0,0
"2302",5.75888787606576e+47,0,0,1
"2303",5.76547027922153e+47,0,1,0
"2304",5.76569033131095e+47,0,1,0
"2305",5.76724602177599e+47,0,2,0
"2306",5.77027537047043e+47,0,0,1
"2307",5.77097953987716e+47,0,1,0
"2308",5.77399905881279e+47,0,0,44
"2309",5.77461425976283e+47,0,1,0
"2310",5.77514606474505e+47,2,0,0
"2311",5.77650782935058e+47,0,0,3
"2312",5.77864036196448e+47,2,0,0
"2313",5.78376996058009e+47,1,0,0
"2314",5.78697222944342e+47,0,2,0
"2315",5.78851278371052e+47,1,0,0
"2316",5.79329193988183e+47,3,0,0
"2317",5.79454235538314e+47,0,3,0
"2318",5.79564782802091e+47,1,0,0
"2319",5.79619168988408e+47,0,0,1
"2320",5.79696256370908e+47,0,1,0
"2321",5.80052393964471e+47,5,0,0
"2322",5.80253589055393e+47,0,1,0
"2323",5.80404875684198e+47,0,2,0
"2324",5.80436243408463e+47,1,0,0
"2325",5.80527098983373e+47,0,1,0
"2326",5.80553347912598e+47,35,0,0
"2327",5.80746154946159e+47,0,0,2
"2328",5.80855789392583e+47,0,0,4
"2329",5.80882078804415e+47,0,1,0
"2330",5.814753640794e+47,0,0,2
"2331",5.819344983948e+47,1,0,0
"2332",5.82323498058752e+47,0,1,0
"2333",5.82687521153727e+47,1,0,0
"2334",5.8274614708394e+47,2,0,0
"2335",5.83111113238017e+47,0,1,0
"2336",5.83196698376303e+47,0,0,3
"2337",5.8319911930114e+47,0,1,0
"2338",5.83631263596519e+47,0,0,6
"2339",5.83652183831904e+47,1,0,0
"2340",5.83831972509164e+47,0,0,1
"2341",5.83863284427964e+47,0,2,0
"2342",5.84410782785644e+47,1,0,0
"2343",5.84496832635358e+47,121,0,0
"2344",5.84840690206891e+47,4,0,0
"2345",5.8512676920511e+47,0,0,1
"2346",5.85387560518873e+47,4,0,0
"2347",5.85523559104255e+47,8,0,0
"2348",5.85609027390312e+47,0,0,8
"2349",5.85929994410953e+47,1,0,0
"2350",5.86554718773525e+47,0,1,0
"2351",5.8670858726598e+47,1,0,0
"2352",5.86719075457779e+47,0,0,6
"2353",5.86923264048506e+47,4,0,0
"2354",5.86986151196293e+47,0,1,0
"2355",5.87003682792216e+47,5,0,0
"2356",5.87266908817283e+47,0,3,4
"2357",5.87569671848956e+47,0,1,0
"2358",5.87803002682213e+47,0,0,4
"2359",5.8780662738967e+47,0,2,0
"2360",5.88093439935357e+47,1,0,0
"2361",5.88399826515998e+47,0,3,0
"2362",5.88505664589018e+47,0,1,0
"2363",5.88671844773013e+47,6,0,0
"2364",5.8891587889645e+47,0,1,0
"2365",5.8919338836927e+47,1,0,0
"2366",5.8934241085721e+47,2,0,0
"2367",5.89472221630147e+47,0,4,0
"2368",5.89598489690374e+47,0,1,0
"2369",5.89693970089623e+47,1,0,0
"2370",5.89919144902938e+47,0,1,0
"2371",5.8994365637748e+47,0,2,0
"2372",5.90008309213373e+47,1,0,0
"2373",5.9023404197752e+47,0,0,2
"2374",5.90445325037025e+47,0,0,2
"2375",5.90748721948091e+47,0,0,1
"2376",5.90787793911423e+47,1,0,0
"2377",5.90808618020126e+47,0,3,0
"2378",5.90890626653941e+47,0,1,0
"2379",5.91163961238518e+47,0,0,1
"2380",5.91168825816348e+47,3,0,0
"2381",5.91726957430854e+47,0,1,0
"2382",5.91794436702572e+47,1,0,0
"2383",5.91854848356668e+47,1,0,0
"2384",5.91871412178669e+47,1,0,0
"2385",5.92139490598467e+47,0,1,0
"2386",5.92244949706383e+47,0,1,0
"2387",5.92277901645657e+47,4,0,5
"2388",5.92282758152422e+47,0,2,0
"2389",5.92329770296274e+47,0,5,0
"2390",5.92338640507823e+47,3,0,0
"2391",5.92348626477754e+47,0,2,0
"2392",5.92566762233816e+47,2,0,0
"2393",5.9274118515543e+47,0,1,0
"2394",5.92787139770469e+47,0,1,0
"2395",5.93373810697865e+47,0,1,0
"2396",5.93821230909161e+47,0,33,0
"2397",5.94015115112605e+47,0,4,0
"2398",5.9472590273509e+47,2,0,0
"2399",5.94918129501365e+47,2,0,0
"2400",5.95160707241695e+47,1,0,0
"2401",5.95540100362296e+47,0,1,0
"2402",5.96339583284988e+47,0,1,0
"2403",5.97446309295567e+47,0,1,0
"2404",5.97508788977059e+47,0,1,0
"2405",5.97544487586606e+47,3,0,0
"2406",5.9886188572109e+47,3,0,0
"2407",5.98987210839621e+47,0,1,0
"2408",5.9909550813516e+47,0,0,1
"2409",5.99129605656322e+47,0,1,0
"2410",5.99688117506769e+47,2,0,0
"2411",5.99909122952742e+47,0,0,1
"2412",6.00622483276054e+47,0,0,1
"2413",6.00705174447538e+47,1,0,0
"2414",6.00802920177971e+47,0,1,0
"2415",6.00879042442924e+47,0,2,0
"2416",6.00925674363673e+47,1,0,0
"2417",6.01176550376937e+47,0,1,0
"2418",6.01186316201807e+47,0,43,0
"2419",6.01629000280362e+47,1,0,0
"2420",6.01912379908249e+47,0,0,1
"2421",6.01969147095579e+47,1,0,0
"2422",6.01997723389464e+47,3,0,0
"2423",6.02936788664009e+47,0,3,0
"2424",6.03091618214091e+47,0,1,0
"2425",6.03141918556305e+47,0,3,0
"2426",6.03206607170705e+47,1,0,0
"2427",6.03762625955062e+47,0,0,1
"2428",6.0384794424042e+47,1,0,0
"2429",6.04211651462485e+47,1,0,0
"2430",6.04241243270019e+47,0,0,3
"2431",6.043291983975e+47,0,0,1
"2432",6.0466074931455e+47,1,0,0
"2433",6.04671743319327e+47,2,0,0
"2434",6.05614657838499e+47,0,0,2
"2435",6.05908092974837e+47,0,0,2
"2436",6.05938991523961e+47,0,0,4
"2437",6.06393211337826e+47,2,0,0
"2438",6.06504716339289e+47,0,0,1
"2439",6.07023740922079e+47,0,1,0
"2440",6.07186989603996e+47,1,0,0
"2441",6.08118278944307e+47,2,0,0
"2442",6.08680903393281e+47,0,0,2
"2443",6.09080823670236e+47,0,1,0
"2444",6.09201298580314e+47,0,0,1
"2445",6.09240851879403e+47,0,1,0
"2446",6.0941738066048e+47,0,2,0
"2447",6.09857258486276e+47,0,1,0
"2448",6.09925344195992e+47,0,1,0
"2449",6.10014099946357e+47,3,0,0
"2450",6.10302967892008e+47,0,1,0
"2451",6.10660409558508e+47,0,1,0
"2452",6.10737253972453e+47,0,1,0
"2453",6.10760471821169e+47,0,0,2
"2454",6.10766187284799e+47,0,0,21
"2455",6.11203405599876e+47,35,0,0
"2456",6.11662128799063e+47,0,0,1
"2457",6.12421464019627e+47,0,1,0
"2458",6.12519631196462e+47,1,0,5
"2459",6.12943002492881e+47,1,0,0
"2460",6.13576185427988e+47,0,2,7
"2461",6.13782323824876e+47,0,0,2
"2462",6.14238498191037e+47,0,0,1
"2463",6.142778200807e+47,1,0,0
"2464",6.14428155818902e+47,0,1,0
"2465",6.14516492673622e+47,0,13,0
"2466",6.14716658813083e+47,0,14,0
"2467",6.14768747036411e+47,0,18,0
"2468",6.14770991803722e+47,1,0,0
"2469",6.14948685783942e+47,0,1,0
"2470",6.1512858810764e+47,0,5,0
"2471",6.1550306575863e+47,0,1,0
"2472",6.15545783975006e+47,0,1,0
"2473",6.15845832732843e+47,0,1,0
"2474",6.15889599423957e+47,0,2,0
"2475",6.15961405982749e+47,0,1,0
"2476",6.15978056331185e+47,2,0,0
"2477",6.16188804551789e+47,3,0,0
"2478",6.16305495107735e+47,4,1,0
"2479",6.16422137169848e+47,2,0,0
"2480",6.16465017299165e+47,0,0,3
"2481",6.16929385132828e+47,2,0,0
"2482",6.16971948267072e+47,0,1,0
"2483",6.17124374849272e+47,0,1,0
"2484",6.17143381507002e+47,0,0,1
"2485",6.17251296063959e+47,2,0,0
"2486",6.17950827994551e+47,0,0,2
"2487",6.18517008236276e+47,0,6,0
"2488",6.18525648276947e+47,0,1,0
"2489",6.19060858620681e+47,1,0,0
"2490",6.19472901714096e+47,4,0,0
"2491",6.19595158553132e+47,1,0,0
"2492",6.20031217289086e+47,0,1,0
"2493",6.20103394675854e+47,0,1,0
"2494",6.20584304778524e+47,0,6,0
"2495",6.2096157501511e+47,0,0,1
"2496",6.21166219652555e+47,4,0,0
"2497",6.21585478749348e+47,0,0,2
"2498",6.21833593425754e+47,1,0,0
"2499",6.21900104314556e+47,3,0,0
"2500",6.21990316109623e+47,1,0,0
"2501",6.22217133156772e+47,1,0,0
"2502",6.22299740328888e+47,1,0,0
"2503",6.22440963148533e+47,0,2,0
"2504",6.22562267311952e+47,0,2,0
"2505",6.22710328483948e+47,1,0,0
"2506",6.23121320409323e+47,0,0,76
"2507",6.23371698250644e+47,0,0,1
"2508",6.23649884157762e+47,0,4,0
"2509",6.24082484666824e+47,1,0,0
"2510",6.24101935030522e+47,0,1,0
"2511",6.24211391506806e+47,0,0,3
"2512",6.2431905516737e+47,0,0,2
"2513",6.2520118709633e+47,0,1,0
"2514",6.25428938287861e+47,0,1,0
"2515",6.25469621585571e+47,0,6,0
"2516",6.27126489850163e+47,0,1,0
"2517",6.27505218203187e+47,0,8,0
"2518",6.27636240534602e+47,0,0,1
"2519",6.27869873418044e+47,0,5,0
"2520",6.27878034932021e+47,2,0,0
"2521",6.28150264619452e+47,0,1,0
"2522",6.28213215906746e+47,1,0,0
"2523",6.28320808223924e+47,1,0,0
"2524",6.28352012295028e+47,0,1,0
"2525",6.28542663321665e+47,0,2,0
"2526",6.29107728054697e+47,0,0,1
"2527",6.29491304002e+47,0,1,0
"2528",6.29657043700972e+47,1,0,0
"2529",6.29660790044456e+47,0,9,0
"2530",6.30014647472873e+47,1,0,0
"2531",6.30557357880218e+47,0,0,1
"2532",6.30751684999834e+47,0,0,1
"2533",6.30969721608155e+47,5,0,0
"2534",6.31024033755297e+47,0,1,0
"2535",6.31513388172991e+47,1,0,0
"2536",6.31860168636925e+47,1,0,0
"2537",6.31918769498677e+47,0,2,0
"2538",6.32507326302662e+47,0,0,4
"2539",6.32940422190862e+47,1,0,0
"2540",6.33120033204165e+47,0,0,1
"2541",6.33193237578427e+47,0,0,1
"2542",6.33203661030691e+47,0,0,1
"2543",6.33329704830321e+47,0,0,1
"2544",6.33591502857312e+47,0,4,0
"2545",6.33846102492041e+47,0,0,4
"2546",6.34054240405548e+47,0,0,2
"2547",6.34287135666695e+47,2,0,0
"2548",6.34602956023188e+47,1,0,0
"2549",6.34794276903666e+47,2,0,0
"2550",6.35176855235928e+47,4,0,0
"2551",6.35294268035519e+47,1,0,0
"2552",6.3531883188139e+47,1,0,0
"2553",6.35718625079852e+47,0,0,3
"2554",6.3604558815613e+47,0,0,1
"2555",6.36366600264446e+47,0,3,0
"2556",6.37373925795145e+47,1,0,0
"2557",6.3743658141312e+47,3,0,0
"2558",6.37445863719698e+47,1,0,0
"2559",6.37762066410078e+47,0,2,0
"2560",6.38197960389474e+47,0,0,1
"2561",6.38393721792056e+47,0,0,3
"2562",6.38673718742691e+47,0,1,0
"2563",6.39141685007724e+47,0,3,3
"2564",6.40087926473117e+47,0,3,0
"2565",6.40152445071265e+47,0,0,4
"2566",6.40484423972186e+47,0,2,0
"2567",6.40925700111714e+47,1,0,0
"2568",6.40967600779319e+47,1,0,0
"2569",6.41093203917143e+47,0,1,0
"2570",6.41195565355233e+47,0,2,0
"2571",6.41721983507407e+47,0,1,0
"2572",6.42143047281155e+47,0,1,0
"2573",6.42232139223448e+47,0,0,3
"2574",6.42423417445703e+47,1,0,0
"2575",6.42609505288827e+47,0,0,3
"2576",6.42757325347491e+47,1,0,0
"2577",6.43117235979989e+47,2,0,0
"2578",6.43271125113685e+47,0,0,1
"2579",6.4409637884311e+47,0,0,4
"2580",6.44280756752062e+47,0,1,0
"2581",6.44378363838789e+47,0,1,0
"2582",6.45016101189337e+47,0,1,0
"2583",6.45403842606876e+47,0,0,9
"2584",6.45708273620748e+47,0,1,0
"2585",6.46220037293773e+47,0,1,0
"2586",6.46341487868171e+47,0,0,9
"2587",6.46440211313984e+47,0,6,0
"2588",6.46708926085496e+47,1,0,0
"2589",6.47035351730911e+47,0,6,0
"2590",6.47079411260694e+47,0,1,0
"2591",6.47217443253794e+47,0,1,0
"2592",6.47412728234049e+47,1,0,0
"2593",6.47439420889272e+47,0,0,4
"2594",6.47498283219434e+47,0,4,0
"2595",6.47523050034487e+47,0,0,2
"2596",6.47639668505058e+47,0,0,1
"2597",6.47654356025938e+47,0,2,0
"2598",6.47989342608959e+47,0,0,1
"2599",6.48360882156684e+47,0,2,0
"2600",6.48435628601559e+47,0,0,2
"2601",6.48631113612765e+47,0,9,0
"2602",6.48657654942045e+47,0,0,2
"2603",6.48858501844124e+47,0,1,0
"2604",6.48906333180149e+47,0,1,0
"2605",6.49591164506266e+47,0,7,0
"2606",6.50254214522625e+47,0,0,6
"2607",6.50438801140477e+47,0,0,2
"2608",6.50475217578558e+47,0,0,1
"2609",6.51255347641066e+47,1,0,0
"2610",6.5169908841299e+47,0,0,2
"2611",6.51744606354552e+47,0,1,0
"2612",6.52338710613561e+47,0,1,0
"2613",6.52877096550002e+47,0,0,3
"2614",6.52993108257977e+47,0,1,0
"2615",6.5328704997692e+47,2,0,0
"2616",6.53404662857094e+47,0,0,2
"2617",6.53575168492301e+47,1,0,0
"2618",6.53697113157631e+47,0,5,0
"2619",6.53744552856357e+47,0,1,0
"2620",6.53991083113925e+47,0,1,0
"2621",6.54187834090197e+47,0,1,0
"2622",6.54237983478081e+47,0,0,1
"2623",6.54424334517553e+47,1,0,0
"2624",6.54454271523147e+47,5,0,0
"2625",6.5511029784844e+47,0,1,0
"2626",6.55118167546084e+47,9,0,0
"2627",6.55403569186689e+47,0,0,1
"2628",6.55617534167746e+47,0,0,2
"2629",6.5635162997328e+47,0,0,4
"2630",6.56518535952396e+47,0,0,2
"2631",6.56927829753397e+47,1,0,0
"2632",6.56981977395641e+47,0,1,0
"2633",6.5746390466118e+47,0,0,1
"2634",6.57499918874901e+47,0,1,0
"2635",6.57681915628302e+47,1,0,0
"2636",6.5768782726697e+47,0,0,2
"2637",6.58025631275504e+47,0,1,0
"2638",6.58029026919296e+47,0,1,0
"2639",6.58265241363662e+47,1,0,0
"2640",6.58634497256933e+47,0,0,1
"2641",6.5887799087684e+47,1,0,0
"2642",6.59034754430887e+47,0,0,1
"2643",6.59068839607889e+47,0,0,6
"2644",6.59122540244632e+47,0,0,1
"2645",6.59376939561001e+47,0,1,0
"2646",6.60012694995308e+47,3,0,0
"2647",6.60149766858522e+47,0,0,3
"2648",6.60227461234182e+47,0,1,0
"2649",6.60433815797953e+47,1,0,0
"2650",6.60641413630378e+47,0,0,2
"2651",6.60995054462697e+47,0,1,0
"2652",6.61512252819959e+47,0,8,0
"2653",6.61644979208845e+47,0,89,0
"2654",6.61817339523177e+47,0,0,3
"2655",6.61826951015142e+47,1,0,0
"2656",6.6205778124559e+47,34,0,0
"2657",6.62371787231469e+47,1,0,0
"2658",6.6246793113729e+47,3,0,0
"2659",6.63365783378708e+47,0,1,0
"2660",6.63536272828865e+47,3,0,0
"2661",6.64123531735789e+47,0,0,1
"2662",6.64125299448152e+47,1,0,0
"2663",6.64424685832646e+47,4,0,0
"2664",6.64578424064309e+47,5,0,0
"2665",6.65057094164886e+47,0,0,1
"2666",6.65293725661934e+47,1,0,0
"2667",6.65347695884967e+47,0,1,0
"2668",6.65687790083377e+47,0,0,2
"2669",6.65825705817374e+47,1,0,0
"2670",6.65864919548408e+47,1,0,0
"2671",6.65931284231733e+47,0,0,1
"2672",6.65945345730712e+47,1,0,0
"2673",6.66095338552816e+47,0,2,0
"2674",6.6611059654998e+47,0,0,1
"2675",6.66556130045651e+47,2,0,0
"2676",6.66686053557603e+47,0,0,1
"2677",6.67245622668125e+47,0,1,0
"2678",6.67257459046837e+47,0,1,0
"2679",6.67337152008273e+47,1,0,0
"2680",6.67532707607427e+47,5,10,0
"2681",6.67902562684052e+47,0,0,1
"2682",6.67998383923311e+47,1,0,0
"2683",6.68459941660146e+47,0,5,4
"2684",6.6951619905838e+47,0,1,0
"2685",6.69562476815314e+47,0,6,0
"2686",6.69858691111956e+47,0,1,0
"2687",6.69906295872067e+47,1,0,0
"2688",6.70032074196955e+47,0,0,9
"2689",6.70048873602364e+47,0,1,0
"2690",6.70345488257255e+47,0,1,0
"2691",6.70899556793177e+47,0,1,0
"2692",6.71111238086673e+47,1,0,0
"2693",6.71209396641603e+47,1,0,0
"2694",6.7128275712275e+47,2,0,0
"2695",6.7182585735134e+47,0,1,0
"2696",6.7202946210562e+47,0,0,1
"2697",6.72700186347309e+47,0,1,0
"2698",6.7300501374386e+47,2,0,0
"2699",6.73077279763662e+47,0,1,0
"2700",6.73254104130991e+47,0,1,0
"2701",6.73423066468705e+47,1,0,0
"2702",6.73723296875839e+47,0,0,3
"2703",6.737466776863e+47,1,1,0
